1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 6.000000000000000000e+00 3.000000000000000000e+00 5.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 5.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00
1.560000000000000053e+00 1.679999999999999938e+00 1.639999999999999902e+00 2.160000000000000142e+00 2.160000000000000142e+00 2.339999999999999858e+00 2.660000000000000142e+00 2.020000000000000018e+00 2.600000000000000089e+00 2.459999999999999964e+00 3.560000000000000053e+00 3.859999999999999876e+00 3.040000000000000036e+00 3.580000000000000071e+00 3.220000000000000195e+00 3.419999999999999929e+00 3.979999999999999982e+00 5.419999999999999929e+00 3.540000000000000036e+00 4.700000000000000178e+00
1.564999999999999947e+00 1.790000000000000036e+00 1.780000000000000027e+00 1.995000000000000107e+00 2.129999999999999893e+00 2.435000000000000053e+00 2.524999999999999911e+00 2.895000000000000018e+00 2.750000000000000000e+00 2.915000000000000036e+00 3.100000000000000089e+00 3.104999999999999982e+00 3.330000000000000071e+00 3.439999999999999947e+00 3.689999999999999947e+00 3.995000000000000107e+00 4.040000000000000036e+00 4.139999999999999680e+00 4.610000000000000320e+00 4.315000000000000391e+00
