,beta,outbreak_size,system_size,transmissibility,kappa,size_fraction,legend_kappa
78,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
79,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
80,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
81,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
82,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
83,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
84,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
85,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
86,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
87,0.05,2,500,0.1304347826086959,20,0.004,$\kappa = 20$
88,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
89,0.05,2,500,0.1304347826086959,20,0.004,$\kappa = 20$
90,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
91,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
92,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
93,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
94,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
95,0.05,2,500,0.1304347826086959,20,0.004,$\kappa = 20$
96,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
97,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
98,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
99,0.05,1,500,0.1304347826086959,20,0.002,$\kappa = 20$
100,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
101,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
102,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
103,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
104,0.0975,3,500,0.22630560928433263,20,0.006,$\kappa = 20$
105,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
106,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
107,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
108,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
109,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
110,0.0975,31,500,0.22630560928433263,20,0.062,$\kappa = 20$
111,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
112,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
113,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
114,0.0975,2,500,0.22630560928433263,20,0.004,$\kappa = 20$
115,0.0975,2,500,0.22630560928433263,20,0.004,$\kappa = 20$
116,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
117,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
118,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
119,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
120,0.0975,30,500,0.22630560928433263,20,0.06,$\kappa = 20$
121,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
122,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
123,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
124,0.0975,2,500,0.22630560928433263,20,0.004,$\kappa = 20$
125,0.0975,22,500,0.22630560928433263,20,0.044,$\kappa = 20$
126,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
127,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
128,0.0975,2,500,0.22630560928433263,20,0.004,$\kappa = 20$
129,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
130,0.0975,2,500,0.22630560928433263,20,0.004,$\kappa = 20$
131,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
132,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
133,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
134,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
135,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
136,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
137,0.0975,35,500,0.22630560928433263,20,0.07,$\kappa = 20$
138,0.0975,5,500,0.22630560928433263,20,0.01,$\kappa = 20$
139,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
140,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
141,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
142,0.0975,2,500,0.22630560928433263,20,0.004,$\kappa = 20$
143,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
144,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
145,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
146,0.0975,2,500,0.22630560928433263,20,0.004,$\kappa = 20$
147,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
148,0.0975,77,500,0.22630560928433263,20,0.154,$\kappa = 20$
149,0.0975,2,500,0.22630560928433263,20,0.004,$\kappa = 20$
150,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
151,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
152,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
153,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
154,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
155,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
156,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
157,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
158,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
159,0.0975,3,500,0.22630560928433263,20,0.006,$\kappa = 20$
160,0.0975,2,500,0.22630560928433263,20,0.004,$\kappa = 20$
161,0.0975,2,500,0.22630560928433263,20,0.004,$\kappa = 20$
162,0.0975,2,500,0.22630560928433263,20,0.004,$\kappa = 20$
163,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
164,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
165,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
166,0.0975,2,500,0.22630560928433263,20,0.004,$\kappa = 20$
167,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
168,0.0975,3,500,0.22630560928433263,20,0.006,$\kappa = 20$
169,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
170,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
171,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
172,0.0975,2,500,0.22630560928433263,20,0.004,$\kappa = 20$
173,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
174,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
175,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
176,0.0975,10,500,0.22630560928433263,20,0.02,$\kappa = 20$
177,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
178,0.0975,2,500,0.22630560928433263,20,0.004,$\kappa = 20$
179,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
180,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
181,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
