,beta,outbreak_size,system_size,transmissibility,kappa,size_fraction,legend_kappa
129,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
130,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
131,0.14250000000000002,7,5000,0.2038216560509556,20,0.0014,$\kappa = 20$
132,0.14250000000000002,1230,5000,0.2038216560509556,20,0.246,$\kappa = 20$
133,0.14250000000000002,4,5000,0.2038216560509556,20,0.0008,$\kappa = 20$
134,0.14250000000000002,2,5000,0.2038216560509556,20,0.0004,$\kappa = 20$
135,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
136,0.14250000000000002,1094,5000,0.2038216560509556,20,0.2188,$\kappa = 20$
137,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
138,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
139,0.14250000000000002,1233,5000,0.2038216560509556,20,0.2466,$\kappa = 20$
140,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
141,0.14250000000000002,6,5000,0.2038216560509556,20,0.0012,$\kappa = 20$
142,0.14250000000000002,2,5000,0.2038216560509556,20,0.0004,$\kappa = 20$
143,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
144,0.14250000000000002,3,5000,0.2038216560509556,20,0.0006,$\kappa = 20$
145,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
146,0.14250000000000002,3,5000,0.2038216560509556,20,0.0006,$\kappa = 20$
147,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
148,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
149,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
150,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
151,0.14250000000000002,3,5000,0.2038216560509556,20,0.0006,$\kappa = 20$
152,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
153,0.14250000000000002,1261,5000,0.2038216560509556,20,0.2522,$\kappa = 20$
154,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
155,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
156,0.14250000000000002,1189,5000,0.2038216560509556,20,0.2378,$\kappa = 20$
157,0.14250000000000002,2,5000,0.2038216560509556,20,0.0004,$\kappa = 20$
158,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
159,0.14250000000000002,2,5000,0.2038216560509556,20,0.0004,$\kappa = 20$
160,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
161,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
162,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
163,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
164,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
165,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
166,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
167,0.14250000000000002,2,5000,0.2038216560509556,20,0.0004,$\kappa = 20$
168,0.14250000000000002,1209,5000,0.2038216560509556,20,0.2418,$\kappa = 20$
169,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
170,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
171,0.14250000000000002,2,5000,0.2038216560509556,20,0.0004,$\kappa = 20$
172,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
173,0.14250000000000002,878,5000,0.2038216560509556,20,0.1756,$\kappa = 20$
174,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
175,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
176,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
177,0.14250000000000002,1464,5000,0.2038216560509556,20,0.2928,$\kappa = 20$
178,0.14250000000000002,2,5000,0.2038216560509556,20,0.0004,$\kappa = 20$
179,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
180,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
181,0.14250000000000002,2,5000,0.2038216560509556,20,0.0004,$\kappa = 20$
182,0.14250000000000002,2,5000,0.2038216560509556,20,0.0004,$\kappa = 20$
183,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
184,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
185,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
186,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
187,0.14250000000000002,8,5000,0.2038216560509556,20,0.0016,$\kappa = 20$
188,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
189,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
190,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
191,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
192,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
193,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
194,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
195,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
196,0.14250000000000002,2,5000,0.2038216560509556,20,0.0004,$\kappa = 20$
197,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
198,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
199,0.14250000000000002,1,5000,0.2038216560509556,20,0.0002,$\kappa = 20$
200,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
201,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
202,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
203,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
204,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
205,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
206,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
207,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
208,0.185,1592,5000,0.2816091954022988,20,0.3184,$\kappa = 20$
209,0.185,1647,5000,0.2816091954022988,20,0.3294,$\kappa = 20$
210,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
211,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
212,0.185,1611,5000,0.2816091954022988,20,0.3222,$\kappa = 20$
213,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
214,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
215,0.185,1550,5000,0.2816091954022988,20,0.31,$\kappa = 20$
216,0.185,1385,5000,0.2816091954022988,20,0.277,$\kappa = 20$
217,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
218,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
219,0.185,1299,5000,0.2816091954022988,20,0.2598,$\kappa = 20$
220,0.185,3,5000,0.2816091954022988,20,0.0006,$\kappa = 20$
221,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
222,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
223,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
224,0.185,1569,5000,0.2816091954022988,20,0.3138,$\kappa = 20$
225,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
226,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
227,0.185,3,5000,0.2816091954022988,20,0.0006,$\kappa = 20$
228,0.185,1430,5000,0.2816091954022988,20,0.286,$\kappa = 20$
229,0.185,1374,5000,0.2816091954022988,20,0.2748,$\kappa = 20$
230,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
231,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
232,0.185,3,5000,0.2816091954022988,20,0.0006,$\kappa = 20$
233,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
234,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
235,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
236,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
237,0.185,1428,5000,0.2816091954022988,20,0.2856,$\kappa = 20$
238,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
239,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
240,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
241,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
242,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
243,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
244,0.185,1415,5000,0.2816091954022988,20,0.283,$\kappa = 20$
245,0.185,4,5000,0.2816091954022988,20,0.0008,$\kappa = 20$
246,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
247,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
248,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
249,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
250,0.185,3,5000,0.2816091954022988,20,0.0006,$\kappa = 20$
251,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
252,0.185,1542,5000,0.2816091954022988,20,0.3084,$\kappa = 20$
253,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
254,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
255,0.185,1262,5000,0.2816091954022988,20,0.2524,$\kappa = 20$
256,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
257,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
258,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
259,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
260,0.185,1511,5000,0.2816091954022988,20,0.3022,$\kappa = 20$
261,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
262,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
263,0.185,5,5000,0.2816091954022988,20,0.001,$\kappa = 20$
264,0.185,1214,5000,0.2816091954022988,20,0.2428,$\kappa = 20$
265,0.185,12,5000,0.2816091954022988,20,0.0024,$\kappa = 20$
266,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
267,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
268,0.185,1251,5000,0.2816091954022988,20,0.2502,$\kappa = 20$
269,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
270,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
271,0.185,1344,5000,0.2816091954022988,20,0.2688,$\kappa = 20$
272,0.185,1633,5000,0.2816091954022988,20,0.3266,$\kappa = 20$
273,0.185,3,5000,0.2816091954022988,20,0.0006,$\kappa = 20$
274,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
275,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
276,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
277,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
278,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
279,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
280,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
281,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
282,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
283,0.185,1372,5000,0.2816091954022988,20,0.2744,$\kappa = 20$
284,0.185,3,5000,0.2816091954022988,20,0.0006,$\kappa = 20$
285,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
286,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
287,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
288,0.185,2,5000,0.2816091954022988,20,0.0004,$\kappa = 20$
289,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
290,0.185,13,5000,0.2816091954022988,20,0.0026,$\kappa = 20$
291,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
292,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
293,0.185,1415,5000,0.2816091954022988,20,0.283,$\kappa = 20$
294,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
295,0.185,3,5000,0.2816091954022988,20,0.0006,$\kappa = 20$
296,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
297,0.185,1467,5000,0.2816091954022988,20,0.2934,$\kappa = 20$
298,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
299,0.185,1,5000,0.2816091954022988,20,0.0002,$\kappa = 20$
300,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
301,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
302,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
303,0.2275,5,5000,0.3455497382198953,20,0.001,$\kappa = 20$
304,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
305,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
306,0.2275,2,5000,0.3455497382198953,20,0.0004,$\kappa = 20$
307,0.2275,2,5000,0.3455497382198953,20,0.0004,$\kappa = 20$
308,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
309,0.2275,2,5000,0.3455497382198953,20,0.0004,$\kappa = 20$
310,0.2275,1760,5000,0.3455497382198953,20,0.352,$\kappa = 20$
311,0.2275,6,5000,0.3455497382198953,20,0.0012,$\kappa = 20$
312,0.2275,2,5000,0.3455497382198953,20,0.0004,$\kappa = 20$
313,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
314,0.2275,1714,5000,0.3455497382198953,20,0.3428,$\kappa = 20$
315,0.2275,2,5000,0.3455497382198953,20,0.0004,$\kappa = 20$
316,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
317,0.2275,2,5000,0.3455497382198953,20,0.0004,$\kappa = 20$
318,0.2275,2,5000,0.3455497382198953,20,0.0004,$\kappa = 20$
319,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
320,0.2275,1665,5000,0.3455497382198953,20,0.333,$\kappa = 20$
321,0.2275,1749,5000,0.3455497382198953,20,0.3498,$\kappa = 20$
322,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
323,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
324,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
325,0.2275,1715,5000,0.3455497382198953,20,0.343,$\kappa = 20$
326,0.2275,1691,5000,0.3455497382198953,20,0.3382,$\kappa = 20$
327,0.2275,1706,5000,0.3455497382198953,20,0.3412,$\kappa = 20$
328,0.2275,1811,5000,0.3455497382198953,20,0.3622,$\kappa = 20$
329,0.2275,4,5000,0.3455497382198953,20,0.0008,$\kappa = 20$
330,0.2275,1564,5000,0.3455497382198953,20,0.3128,$\kappa = 20$
331,0.2275,2,5000,0.3455497382198953,20,0.0004,$\kappa = 20$
332,0.2275,1928,5000,0.3455497382198953,20,0.3856,$\kappa = 20$
333,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
334,0.2275,2,5000,0.3455497382198953,20,0.0004,$\kappa = 20$
335,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
336,0.2275,1820,5000,0.3455497382198953,20,0.364,$\kappa = 20$
337,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
338,0.2275,7,5000,0.3455497382198953,20,0.0014,$\kappa = 20$
339,0.2275,1493,5000,0.3455497382198953,20,0.2986,$\kappa = 20$
340,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
341,0.2275,1695,5000,0.3455497382198953,20,0.339,$\kappa = 20$
342,0.2275,2,5000,0.3455497382198953,20,0.0004,$\kappa = 20$
343,0.2275,2,5000,0.3455497382198953,20,0.0004,$\kappa = 20$
344,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
345,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
346,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
347,0.2275,2,5000,0.3455497382198953,20,0.0004,$\kappa = 20$
348,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
349,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
350,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
351,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
352,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
353,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
354,0.2275,2,5000,0.3455497382198953,20,0.0004,$\kappa = 20$
355,0.2275,1738,5000,0.3455497382198953,20,0.3476,$\kappa = 20$
356,0.2275,2,5000,0.3455497382198953,20,0.0004,$\kappa = 20$
357,0.2275,2,5000,0.3455497382198953,20,0.0004,$\kappa = 20$
358,0.2275,1,5000,0.3455497382198953,20,0.0002,$\kappa = 20$
359,0.2275,1664,5000,0.3455497382198953,20,0.3328,$\kappa = 20$
